071315048797,KOEPPLINGER,STEEL CUT OATMEAL BREAD,24 OZ,2.89,
071315048810,KOEPPLINGER,SPLIT TOP POTATO BREAD,24 OZ,2.99,
027331000493,LA BANDERITA,CORN TORTILLA,16 OZ,1.99,
027331000363,LA BANDERITA,10IN BURRITO GRANDE TORTILLA,25 OZ,3.39,
027331000332,LA BANDERITA,SOFT TACO SHELLS,16 OZ,2.99,
027331000349,LA BANDERITA,"""WHOLE WHEAT TORTILLA 8""""""",8 CT,2.99,
027331000325,LA BANDERITA,FLOUR TORTILLA FAMILY PACK,20 CT,3.39,
027331000356,LA BANDERITA,6IN FAJITA TORTILLA,12.5 OZ,1.69,
078858525020,LA TORTILLA FACTORY,GLUTEN-FREE IVORY TEFF WRAP,13.96 OZ,4.69,
035305385118,MARIA & RICARDO'S,SOFT CORN TORTILLA,8 PK,2.79,
035305101022,MARIA & RICARDO'S,WHITE CORN TORTILLA,12 PK,1.99,
035305315818,MARIA & RICARDO'S,SPINACH TORTILLAS,8 CT,3.39,
035305305819,MARIA & RICARDO'S,WHOLE WHEAT FLOUR TORTILLAS,8 CT,3.39,
035305301811,MARIA & RICARDO'S,WHITE FLOUR TORTILLAS,8 CT,3.39,
035305308186,MARIA & RICARDO'S,ANCIENT GRAIN ARTESANO WRAP,8 CT,3.99,
084213000712,MESTEMACHER,PUMPERNICKLE BREAD,17.6 OZ,2.99,
084213000729,MESTEMACHER,WHOLE RYE BREAD,17.6 OZ,2.99,
000000053198,MUDDY FORK BAKERY,BRICK OVEN BREAD ASSORTED,EA,5.69,
040232000485,MY BREAD,FLATBREAD PITA,21.2 OZ,7.99,
3717,NEEDMORE OATCAKES,OATCAKE GINGER ALMOND,0,2.59,
3718,NEEDMORE OATCAKES,OATCAKE CRAN ORANGE,0,2.85,
3719,NEEDMORE OATCAKES,OATCAKE CHOCO CHIP,0,3.59,
3716,NEEDMORE OATCAKES,OATCAKE DATE,0,2.29,
000000037181,NEEDMORE OATCAKES,CRANBERRY ORANGE OATCAKE,EA,2.99,
000000037198,NEEDMORE OATCAKES,CHOCOLATE CHIP OATCAKE,EA,3.69,
000000037167,NEEDMORE OATCAKES,DATE OATCAKE,EA,2.99,
000000037174,NEEDMORE OATCAKES,GINGER ALMOND OATCAKE,EA,2.99,
092378303005,OASIS,WHITE PITA BREAD,12 OZ,1.79,
092378304002,OASIS,WHEAT PITA BREAD,12 OZ,1.79,
092378302008,OASIS,MINI WHEAT PITA BREAD,7 OZ,1.99,
675625201004,ONE DEGREE,VEGANIC LENTIL GRAIN BREAD,21 OZ,5.39,
675625203008,ONE DEGREE,VEGANIC FLAX & SPELT BREAD,19 OZ,5.39,
675625204005,ONE DEGREE,VEGANIC SESAME SUNFLOWER BREAD,20 OZ,5.39,
664164101531,OZERY,WHOLE WHEAT 100CAL ONEBUN,8/11.25 OZ,2.69,
664164101418,OZERY,MULTIGRAIN ONEBUN,8/21 OZ,3.39,
014100085997,PEPPERIDGE FARM,100% WHOLE WHEAT BREAD,24 OZ,4.29,
014100085980,PEPPERIDGE FARM,15 WHOLE GRAIN BREAD,24 OZ,4.29,
014100071617,PEPPERIDGE FARM,SAND BUNS/SESAME,0,3.29,
014100070337,PEPPERIDGE FARM,OATMEAL FARMHOUSE,24 OZ,3.99,
014100070832,PEPPERIDGE FARM,HEARTY WHITE BREAD,24 OZ,3.99,
014100070948,PEPPERIDGE FARM,FRANKFURTER ROLLS,14 OZ,3.29,
014100071082,PEPPERIDGE FARM,OATMEAL BREAD,16 OZ,3.49,
014100087861,PEPPERIDGE FARM,BUNS HAMBURGER,12.25 OZ,3.29,
014100071112,PEPPERIDGE FARM,RAISIN/CINNAMON BREAD,16 OZ,3.99,
014100074670,PEPPERIDGE FARM,FARMHOUSE BREAD,0,3.99,
014100041559,PEPPERIDGE FARM,POTATO BREAD,22 OZ,3.99,
014100043379,PEPPERIDGE FARM,BUNS SLIDER GOLDEN POTATO,15 OZ,3.29,
014100071204,PEPPERIDGE FARM,FAMILY RYE BREAD,16 OZ,3.79,
014100070610,PEPPERIDGE FARM,CINNAMON SWIRL BREAD,16 OZ,3.99,
014100071419,PEPPERIDGE FARM,CLASSIC SOFT HOAGIE,14.5 OZ,3.29,
014100071044,PEPPERIDGE FARM,WHITE BREAD,16 OZ,3.49,
014100088219,PEPPERIDGE FARM,OATMEAL HEARTY GRAIN,0,4.29,
014100043805,PEPPERIDGE FARM,BUNS HOT DOG GOLDEN POTATO,14 OZ,3.29,
014100071877,PEPPERIDGE FARM,HAMBURGER BUNS,8 CT,3.29,
014100071013,PEPPERIDGE FARM,WHOLE WHEAT BREAD,16 OZ,3.49,
014100091417,PEPPERIDGE FARM,BUNS HAMBURGER GOLDEN POTATO,15 OZ,3.29,
014100082774,PEPPERIDGE FARM,FARMHOUSE 100% SOFT WW,0,3.99,
014100071143,PEPPERIDGE FARM,ENRICHED WHITE SANDWICH BREAD,16 OZ,3.49,
014100095378,PEPPERIDGE FARM,ANCIENT GRAINS BREAD,24 OZ,4.29,
014100071051,PEPPERIDGE FARM,WHITE VERY THIN,16 OZ,3.79,
014100071198,PEPPERIDGE FARM,FAMILY PUMPERNICKEL BREAD,16 OZ,3.79,
014100071327,PEPPERIDGE FARM,100% WW SOFT THIN SLCD BREAD,16 OZ,3.79,
014100093404,PEPPERIDGE FARM,WHITE SLIDER BUNS,15 OZ,3.29,
014100070641,PEPPERIDGE FARM,LIGHT 7 GRAIN BREAD,16 OZ,3.99,
014100071600,PEPPERIDGE FARM,LIGHT OATMEAL BREAD,16 OZ,3.99,
014100071662,PEPPERIDGE FARM,LIGHT WHEAT BREAD,16 OZ,3.99,
014100045403,PEPPERIDGE FARM,SWEET SOFT TOP SLICED ROLLS,14 OZ,3.29,
014100070931,PEPPERIDGE FARM,HOT DOG BUNS 8 COUNT,14 OZ,3.29,
014100095279,PEPPERIDGE FARM,ITALIAN WHITE BREAD,20 OZ,2.69,
014100076605,PEPPERIDGE FARM,ITALIAN BREAD ENRICHED,20 OZ,2.69,
014100070092,PEPPERIDGE FARM,RYE SWIRL BREAD,16 OZ,3.79,
014100041931,PEPPERIDGE FARM,LIGHT STYLE WHOLE WHEAT BREAD,16 OZ,3.99,
071314008617,PERFECTION DELI,WHEAT PITA POCKET BREAD,12 OZ,1.99,
071314008600,PERFECTION DELI,WHITE PITA POCKET BREAD,12 OZ,1.99,
071494001828,RUBSCHLAGER,SUNFLOWER BREAD,16 OZ,2.99,
071494001811,RUBSCHLAGER,RYE-OLA BREAD,16 OZ,2.99,
071494001804,RUBSCHLAGER,PUMPERNICKEL BREAD,16 OZ,2.99,
071494000203,RUBSCHLAGER,COCKTAIL PUMPERNICKEL BREAD,1 LB,2.69,
071494001842,RUBSCHLAGER,RYE-OLA RYE FLAX BREAD,1 LB,2.99,
856750002012,RUDI'S GLUTEN-FREE BAKERY,MULTIGRAIN BREAD,18 OZ,5.69,
856750005013,RUDI'S GLUTEN-FREE BAKERY,TORTILLAS SPINACH GLUTEN FREE,9 OZ,5.99,
031493242424,RUDI'S ORGANIC BAKERY,Honey Whole Wheat Bread,22 OZ,3.69,
031493021609,RUDI'S ORGANIC BAKERY,BRD OG 100% WHOLE WHEAT,22 OZ,4.99,
031493828888,RUDI'S ORGANIC BAKERY,BRD OG OAT MULTIGRAIN,22 OZ,4.99,
031493022002,RUDI'S ORGANIC BAKERY,ORG BREAD NUT & OAT,22 OZ,4.99,
031493023405,RUDI'S ORGANIC BAKERY,ORG BREAD 14 GRAIN,20 OZ,4.99,
031493060653,RUDI'S ORGANIC BAKERY,ENG MUFFIN OG WHEAT,12 OZ,4.39,
031493811323,RUDI'S ORGANIC BAKERY,TORTILLAS OG WHITE SPELT,12 OZ,4.99,
031493023207,RUDI'S ORGANIC BAKERY,BRD OG 7 GRAIN & FLAX,20 OZ,4.99,
031493811347,RUDI'S ORGANIC BAKERY,TORTS OG WHOLE SPELT,12 OZ,4.99,
031493543712,RUDI'S ORGANIC BAKERY,BRD OG COUNTRY MORN WHITE,22 OZ,4.99,
031493060448,RUDI'S ORGANIC BAKERY,BUNS OG BURGER WHOLE WHT,8 PK,4.99,
031493022200,RUDI'S ORGANIC BAKERY,ORG BREAD DOUBLE FIBER,24 OZ,4.99,
031493776370,RUDI'S ORGANIC BAKERY,BUNS OG HAMBURGER WHEAT,8 PK,4.99,
031493776394,RUDI'S ORGANIC BAKERY,BUNS OG HOT DOG WHEAT,6 PK,3.99,
031493060851,RUDI'S ORGANIC BAKERY,ENG MUFFIN OG MULTIGRAIN,12 OZ,4.39,
031493804899,RUDI'S ORGANIC BAKERY,BREAD JEWISH LIGHT RYE OG,22 OZ,4.99,
031493317511,RUDI'S ORGANIC BAKERY,BRD OG SOURDGH ROCKY MTN,22 OZ,4.99,
031493776363,RUDI'S ORGANIC BAKERY,ORG HAMBURGER BUN WHITE,8 PK,4.99,
031493776387,RUDI'S ORGANIC BAKERY,BUNS HOT DOG WHITE,6PK,3.99,
031493071208,RUDI'S ORGANIC BAKERY,ORG BREAD SPELT ANCIENT GRAINS,20 OZ,5.39,
031493543736,RUDI'S ORGANIC BAKERY,BRD OG COLORADO CRKD WHT,22 OZ,4.99,
031493061056,RUDI'S ORGANIC BAKERY,ORG SPELT ENGLISH MUFFIN,12 OZ,4.39,
031493082143,RUDI'S ORGANIC BAKERY,MULTIGRAIN BAGELS,15 OZ,4.99,
031493082129,RUDI'S ORGANIC BAKERY,CINNAMON RAISIN BAGELS,15 OZ,4.99,
031493031592,RUDI'S ORGANIC BAKERY,BREAD OG SPELT W/F,20 OZ,5.39,
031493921831,RUDI'S ORGANIC BAKERY,BRD OG CINNAMON RAISIN,24 OZ,5.39,
856750002005,RUDI'S ORGANIC BAKERY,BREAD GF SNDWCH ORIG,18 OZ,5.69,
856750002029,RUDI'S ORGANIC BAKERY,BREAD GF CNNMN RAISIN,18 OZ,5.69,
810757010005,SCHAR,BREAD LOAF WHITE CLSSC GF,14.1 OZ,5.99,
810757010210,SCHAR,CIABATTA ROLLS,7 OZ,4.99,
810757010319,SCHAR,BREAD PARBAKED BAGUETTE,12.3 OZ,5.99,
810757010029,SCHAR,ROLL WHITE CLSS GF,10.6 OZ,5.59,
810757010302,SCHAR,BREAD SUB SANDWICH PARBAKED RO,5.3 OZ,4.99,
810757010012,SCHAR,BREAD LOAF MULTIGRN GF,14.1 OZ,5.59,
810757011095,SCHAR,GLUTEN FREE CROISSANTS,7.8 OZ,5.99,
055991040160,SILVER HILLS,THE BIG 16 BREAD,22 OZ,4.39,
055991049811,SILVER HILLS,HEMPTATION BREAD,20 OZ,3.99,
055991044021,SILVER HILLS,HAMBURGER BUNS W/ SESAME SEEDS,18.7 OZ,3.99,
055991044014,SILVER HILLS,HAMBURGER BUNS,18.7 OZ,3.99,
1103,SPECIAL ORDER,SPECIAL ORDER BREAD,0,0,
832834001515,SPRING MILL,MULTIGRAIN BREAD,2 LB,5.39,
832834000310,SPRING MILL,BREAD HALF N HALF,0,4.69,
832834000211,SPRING MILL,BREAD HONEY WHOLE WHEAT,2 LB,5.39,
832834001317,SPRING MILL,BREAD SOUR DOUGH,2 LB,4.69,
832834001416,SPRING MILL,BREAD WHITE BREAD,2 LB,4.69,
832834001614,SPRING MILL,CINNAMON RAISIN BREAD,0,5.99,
832834000617,SPRING MILL,RAISIN WALNUT BREAD,2 LB,5.99,
832834000112,SPRING MILL,BREAD CHERRY WALNUT,2 LB,5.99,
832834000815,SPRING MILL,BREAD CRANBERRY ORANGE,2 LB,5.99,
832834000716,SPRING MILL,SUNFLOWER S,3 LB,5.39,
832834001409,SPRING MILL,BREAD WHITE ROLLS,6 PK,2.39,
832834000754,SPRINGMILL,OAT BREAD,2 LB,4.69,
011433117838,TANDOOR CHEF,NAAN BREAD GARLIC,9 OZ,3.39,
011433117845,TANDOOR CHEF,NAAN BREAD TANDOORI,9 OZ,3.39,
698997809166,UDI'S,BREAD WHOLE GRAIN GF,12 OZ,4.99,
698997809104,UDI'S,BREAD WHITE SANDWICH GF,12 OZ,4.99,
698997809944,UDI'S,MILLET CHIA BREAD GF,14.2 OZ,5.39,
698997809135,UDI'S,CLASSIC HAMBURGER BUNS GF,4 PK,4.39,
698997809548,UDI'S,PLAIN BAGELS 4PK,14 OZ,5.39,
698997807148,UDI'S,MIGHTY BAGEL,14 OZ,5.39,
698997806981,UDI'S,FRENCH BAGUETTE,8.5 OZ,5.59,
698997809258,UDI'S,BREAD CINNAMON RAISIN,12 OZ,5.39,
698997809326,UDI'S,CLASSIC HOT DOG BUNS GF,6 PK,4.99,
698997809579,UDI'S,CINNAMON RAISIN BAGEL GLUTEN F,14 OZ,5.39,
698997809296,UDI'S,WHITE SANDWICH BREAD,24 OZ,9.99,
7385,BULK,FIG BAR W/ HONEY WW,0,5.49,
76144,ALTER ECO,ORG RED QUINOA,PER LB,6.39,
6963,BARD VALLEY,PISTACHIO DATE ROLL,PER LB,8.89,
76712,BIONATURAE,PASTA PENNE SEMOLINA OG,PER LB,3.39,
6012,BLOOMINGFOODS,GRANOLA BULK,PER LB,5.69,
6965,BLOOMINGFOODS,COCO- NUTS-O GRANOLA,PER LB,5.69,
000000069656,BLOOMINGFOODS,COCO-NUTS-O GRANOLA,1 LB,5.69,
000000760195,BLOOMINGFOODS,HOUSE GRANOLA,0,5.69,
6640,BOBS RED MILL,GLUTEN FREE MUESLI,PER LB,3.69,
6639,BOB'S RED MILL,ALMOND MEAL FLOUR,PER LB,11.99,
6004,BREADSHOP,GRANOLA HONEY NUT BULK,PER LB,5.99,
6844,BROWN COUNTY COFFEE,Members' Medium Coffee,PER LB,11.99,
76849,BROWN COUNTY COFFEE,COFFEE PURE DECAF OG BULK,PER LB,14.99,
6841,BROWN COUNTY COFFEE,COFFEE ARTIST'S BLEND,PER LB,11.99,
76846,BROWN COUNTY COFFEE,COFFEE FRENCH ROAST OG BULK,PER LB,11.99,
6840,BROWN COUNTY COFFEE,BALI BLUE MOON,PER LB,11.99,
76847,BROWN COUNTY COFFEE,COFFEE MOCHA JAVA OG BULK,PER LB,11.99,
76848,BROWN COUNTY COFFEE,COFFEE EAST COAST OG BULK,PER LB,11.99,
6845,BROWN COUNTY COFFEE,ARTIST'S DARK ROAST COFFEE,PER LB,11.99,
76843,BROWN COUNTY COFFEE,ORG MEXICO COFFEE,PER LB,11.99,
76030,BULK,Organic Rolled Oats,PER LB,0.99,
6660,BULK,Fresh Ground Peanut Butter,PER LB,1.99,
6663,BULK,NUT BUTTER ALMOND FRSH GRND,PER LB,7.99,
76352,BULK,All-Purpose Organic Flour,PER LB,1.49,
76160,BULK,Short Grain Brown Rice,PER LB,1.99,
76225,BULK,LENTILS GREEN OG,PER LB,1.49,
76054,BULK,OATS STEEL CUT OG,PER LB,1.69,
76660,BULK,PEANUT BUTTER FRSH GRND OG,PER LB,5.49,
76425,BULK,CANE SUGAR OG,PER LB,1.99,
76226,BULK,LENTILS RED OG,PER LB,2.99,
76033,BULK,OATS QUICK ORG,PER LB,1.69,
76619,BULK,WALNUT RAW ORG,PER LB,17.99,
6406,BULK,HONEY WILDFLOWER,PER LB,5.89,
76273,BULK,SEED SUNFLOWER RAW OG,PER LB,3.69,
76145,BULK,QUINOA OG,PER LB,5.19,
6608,BULK,ROASTED SALTED PEANUTS,PER LB,2.39,
6662,BULK,PEANUT BUTTER HONEY FRSH GRND,PER LB,3.69,
76204,BULK,BEANS GARBANZO ORG,PER LB,2.69,
6405,BULK,HONEY CLOVE,PER LB,5.89,
76152,BULK,RICE BASMATI OG,PER LB,3.19,
76616,BULK,PECAN WHOLE OG,PER LB,14.89,
76624,BULK,CASHEW WHOLE OG,PER LB,11.99,
5300,BULK,FRUIT CRANBERRIES DRIED,PER LB,3.39,
76157,BULK,RICE BROWN LONG GRAIN OG,PER LB,2.69,
76032,BULK,OATS THICK CUT ORG,PER LB,1.69,
6157,BULK,RICE BROWN LONG GRAIN,PER LB,1.69,
76131,BULK,SPLIT PEAS GREEN OG,PER LB,1.79,
76357,BULK,FLOUR BREAD WHOLE WHEAT ORG,PER LB,2.19,
76213,BULK,PINTO BEANS ORG,PER LB,2.99,
6270,BULK,SEEDS PUMPKIN RAW,PER LB,6.79,
76356,BULK,FLOUR PASTRY WHOLE WHEAT ORG,PER LB,2.19,
76581,BULK,ALMOND DARK CHOC OG,PER LB,15.19,
76618,BULK,PISTACHIO RSTD/SLTD OG,PER LB,11.99,
6010,BULK,GRANOLA 5 GRAIN,PER LB,3.69,
6273,BULK,SEEDS SUNFLOWER RAW,PER LB,2.49,
6577,BULK,CHOCOLATE CHIPS SEMI-SWEET,PER LB,4.99,
75215,BULK,MANGO CHEEKS OG,PER LB,12.79,
75214,BULK,FRUIT FIGS TURKISH OG,PER LB,4.99,
6460,BULK,NUTRITIONAL YEAST,PER LB,10.99,
6602,BULK,ALMONDS SLICED,PER LB,10.99,
6612,BULK,ALMONDS RSTD NO SALT,PER LB,11.99,
75224,BULK,FRUIT PRUNE OG,PER LB,6.59,
76611,BULK,PEANUT DRY RSTD OG,PER LB,5.59,
76227,BULK,LENTILS FRENCH OG,PER LB,2.39,
76250,BULK,SEED FLAX BROWN ORG,PER LB,2.39,
6152,BULK,RICE BASMATI BRWN LONG GRAIN,PER LB,1.99,
6160,BULK,RICE BROWN SHORT GRAIN,PER LB,1.69,
75460,BULK,DARK CHOCOLATE CHIPS,PER LB,8.59,
76167,BULK,RICE WILD BLEND OG,PER LB,5.99,
6624,BULK,NUT CASHEW RAW WHOLE,PER LB,10.99,
76354,BULK,FLOUR WHOLE WHEAT BULK,PER LB,1.69,
76657,BULK,CASHEW DRY RSTD NO SALT OG,PER LB,12.99,
6420,BULK,SUGAR TURBINADO FAIR-TRADE,PER LB,2.49,
76115,BULK,MILLET HULLED OG,PER LB,1.79,
76142,BULK,OG TRI-COLOR QUINOA,PER LB,5.89,
6030,BULK,OATS ROLLED CONV,PER LB,0.99,
6601,BULK,ALMONDS ROASTED,PER LB,11.99,
5301,BULK,FRUIT APRICOTS DRIED,PER LB,9.99,
6531,BULK,SESAME STICKS OATBRAN,PER LB,3.69,
76603,BULK,ALMONDS TAMARI OG,PER LB,15.99,
6605,BULK,NUT CASHEWS,PER LB,7.99,
76123,BULK,OAT BRAN OG,PER LB,1.99,
6617,BULK,PECANS RAW,PER LB,7.89,
76255,BULK,SEED FLAX GOLDEN OG,PER LB,2.79,
76351,BULK,FLOUR WHITE UNBLCHD OG,PER LB,1.99,
75060,BULK,OG ROASTED NO SALT PISTACHIOS,PER LB,11.99,
5070,BULK,GINGER CRYSTALIZED,PER LB,6.49,
75311,BULK,FIGS BLACK MISSION ORG,PER LB,6.69,
76206,BULK,BEANS GREAT NORTHERN OG,PER LB,2.99,
6749,BULK,COUSCOUS SEMOLINA MIDL EASTERN,PER LB,2.69,
76269,BULK,SEED PUMPKIN RAW OG,PER LB,5.49,
6530,BULK,SESAME STICKS GARLIC,PER LB,3.69,
76320,BULK,POLENTA OG,PER LB,1.99,
76310,BULK,FLOUR SPELT ORG,PER LB,2.49,
76253,BULK,SEED SESAME BROWN OG,PER LB,3.99,
76043,BULK,GRANOLA HEMP OG,PER LB,5.39,
76652,BULK,CHIA SEEDS OG,PER LB,13.99,
76600,BULK,ALMOND RAW UNPASTURIZED OG,PER LB,15.49,
6475,BULK,SEA SALT REFINED,PER LB,0.99,
76177,BULK,WHEAT BERRIES HARD WINTER OG,PER LB,1.89,
6275,BULK,SEEDS SUNFLOWER RSTD/UNSLTD,PER LB,2.49,
6163,BULK,RICE NISHIKI,PER LB,2.49,
76208,BULK,BEANS KIDNEY OG,PER LB,3.99,
6274,BULK,SEEDS SUNFLOWER RSTD/SLTD,PER LB,2.79,
76623,BULK,CASHEW MAPLE RSTD OG,PER LB,17.99,
76630,BULK,BRAZL NUTS RAW,PER LB,12.39,
76301,BULK,FLOUR BUCKWHEAT OG,PER LB,2.79,
6610,BULK,PEANUT BLANCHED/UNSALTED,PER LB,3.59,
6277,BULK,SEEDS PUMPKIN RSTD/SLTD,PER LB,8.39,
6541,BULK,ORIENTAL RICE CRACKER MIX,PER LB,3.29,
76110,BULK,BULGHUR COARSE GROUND OG,PER LB,2.39,
76609,BULK,HAZELNUT RAW OG,PER LB,19.99,
6501,BULK,BANANA CHIPS SWEETENED,PER LB,2.99,
76147,BULK,OG PEARLED FARRO,PER LB,3.49,
76215,BULK,SOY BEANS OG,PER LB,1.99,
76122,BULK,OAT GROATS HULLED OG,PER LB,1.39,
6566,BULK,CANDY RAISINS MILK CHOCOLATE,PER LB,9.69,
76302,BULK,FLOUR HIGH GLUTEN OG,PER LB,1.69,
76130,BULK,PEAS BLACK EYED OG,PER LB,2.99,
75205,BULK,ORGANIC COCONUT CHIPS,PER LB,4.49,
76100,BULK,BARLEY HULLED OG,PER LB,1.99,
75209,BULK,FRUIT DATE PIECES OG,PER LB,4.39,
76307,BULK,FLOUR RYE OG,PER LB,1.19,
6151,BULK,RICE ARBORIO WHITE,PER LB,2.69,
7585,BULK,COCOA DUSTED ALMONDS,PER LB,10.99,
6613,BULK,ALMONDS BLANCHED/SLIVERED,PER LB,9.79,
76303,BULK,FLOUR OAT OG,PER LB,1.49,
5056,BULK,R/S PISTACHIO MEATS,PER LB,13.59,
6031,BULK,GLUTEN-FREE REG ROLLED OATS,PER LB,1.99,
76140,BULK,POPCORN OG,PER LB,1.49,
76132,BULK,SPLIT PEAS YELLOW OG,PER LB,1.79,
76105,BULK,BUCKWHEAT GROATS OG,PER LB,2.99,
76035,BULK,RYE FLAKES OG,PER LB,1.69,
76101,BULK,BARLEY PEARLED OG,PER LB,2.79,
76753,BULK,OLIVE OIL XTRA VIRGIN OG,PER LB,6.99,
76511,BULK,TRAIL MIX OREGON OG,PER LB,13.99,
5327,BULK,FRUIT PRUNES SORBATE-FREE,PER LB,5.49,
5325,BULK,FRUIT PINEAPPLE RINGS UNSULPHU,PER LB,4.99,
6579,BULK,NUTS ALMOND YOGURT COVERED,PER LB,8.79,
6166,BULK,WILD RICE CONV,PER LB,7.79,
65935,BULK,GUMMY BEARS,PER LB,3.69,
76305,BULK,FLOUR RICE BROWN OG,PER LB,2.99,
76211,BULK,BEANS NAVY OG,PER LB,2.89,
5316,BULK,FRUIT MANGO SLICES,PER LB,5.69,
76451,BULK,WHEAT BRAN OG,PER LB,0.99,
76045,BULK,GRANOLA SWISS MUESLI OG,PER LB,9.49,
71618,BULK,MUNG BEANS,PER LB,2.39,
76037,BULK,BARLEY FLAKES OG,PER LB,2.39,
6563,BULK,CANDY PRETZELS MILK CHOC,PER LB,4.89,
76201,BULK,NAVY BEANS,PER LB,1.99,
76626,BULK,MACADAMIA NUT RAW PCS,PER LB,17.19,
6540,BULK,SNACK MIX PEAS WASABI,PER LB,4.19,
76770,BULK,SHOYU SAUCE OG,PER LB,2.69,
6670,BULK,FORBIDDEN BLACK RICE,PER LB,3.99,
6398,BULK,FLOUR VITAL WHEAT GLUTEN,PER LB,4.99,
76200,BULK,BEANS ADZUKI ORG,PER LB,2.69,
6753,BULK,OLIVE OIL XTRA VIRGIN,PER LB,5.99,
76254,BULK,SEED HEMP OG,PER LB,16.69,
76632,BULK,SEA SALT & ONION RSTD CASHEWS,PER LB,14.99,
76625,BULK,CURRY CASHEWS,PER LB,18.89,
6748,BULK,COUSCOUS WHOLE WHEAT,PER LB,2.79,
5610,BULK,WHEAT GERM,PER LB,2.99,
6486,BULK,TVP GRANULAR,PER LB,3.99,
76109,BULK,SPELT HULLED ORG,PER LB,3.19,
76103,BULK,AMARANTH ORGANIC,PER LB,2.69,
6569,BULK,CANDY PRETZEL YOGURT-COVERED,PER LB,6.79,
76510,BULK,TRAIL MIX GO TAKE A HIKE OG,PER LB,13.99,
76106,BULK,BUCKWHEAT KASHA OG,PER LB,3.19,
6169,BULK,RICE HIMALAYAN RED,PER LB,3.59,
76592,BULK,CANDY JOLLY BEANS,PER LB,9.59,
6747,BULK,COUSCOUS SEMOLINA,PER LB,3.99,
6664,BULK,CASHEW BUTTER FRSH GRND,PER LB,10.99,
6410,BULK,SUGAR BROWN MEDIUM,PER LB,1.59,
6306,BULK,FLOUR RICE WHITE,PER LB,2.19,
76209,BULK,BEANS LIMA OG,PER LB,2.99,
6570,BULK,CANDY PEANUT CLUSTER CAROB,PER LB,5.49,
76634,BULK,HIGH PEAKS TRAIL MIX,PER LB,12.99,
76635,BULK,CHOCOLATE COVERED CASHEW,PER LB,17.49,
76300,BULK,FLOUR BARLEY ORG,PER LB,2.69,
5319,BULK,FRUIT PAPAYA SPEARS,PER LB,7.99,
76514,BULK,TRAIL MIX 7TH HEAVEN OG,PER LB,13.99,
6203,BULK,BEANS TEN BLEND,PER LB,2.19,
71620,BULK,MUESLI,PER LB,5.39,
76036,BULK,WHEAT FLAKES OG,PER LB,1.99,
6815,BULK,COFFEE FRENCH VANILLA,PER LB,10.99,
76751,BULK,CANOLA OIL,PER LB,6.79,
5205,BULK,FRUIT CURRANTS ZANTE,PER LB,3.59,
6466,BULK,MILK POWDERED,PER LB,7.29,
6645,BULK,MASA HARINA,PER LB,1.89,
76595,BULK,CANDY JELLY PEBBLES OG VEGAN,PER LB,13.49,
6415,BULK,MOLASSES BLACKSTRAP,PER LB,1.99,
76768,BULK,VINEGAR CIDER OG,PER LB,2.59,
76585,BULK,ALMOND COCOA OG,PER LB,17.99,
76120,BULK,BEANS MUNG OG,PER LB,1.99,
6759,BULK,OIL GRAPESEED,PER LB,3.99,
76148,BULK,ORGANIC BLACK QUINOA,PER LB,5.99,
75218,BULK,DARK CHOCOLATE ESPRESSO BEANS,PER LB,18.99,
6642,BULK,MIDWEST RAW TRAIL MIX,PER LB,6.99,
75200,BULK,FRUIT APPLE RING OG,PER LB,11.99,
6565,BULK,CANDY RAISINS YOGURT-COVERED,PER LB,6.89,
65315,BULK,OATBRAN SESAME STICKS,PER LB,5.49,
76911,BULK,DARK CHOCOLATE CHIPS,PER LB,8.69,
71621,BULK,WALNUTS IN SHELL,PER LB,8.99,
6503,BULK,TOMATOES SUN DRIED CONV,PER LB,7.99,
7587,BULK,HONEY ROASTED SESAME STICKS,PER LB,3.69,
65415,BULK,ORIENTAL RICE CRACKER MIX,PER LB,3.99,
6120,BULK,BEANS MUNG DAHL,PER LB,2.99,
6962,BULK,ALMOND DATE ROLL,PER LB,8.89,
65305,BULK,GARLIC SESAME STICKS,PER LB,5.49,
6252,BULK,SEEDS SESAME HULLED,PER LB,4.39,
76771,BULK,AGAVE NECTAR OG,PER LB,3.69,
6627,BULK,NUTS PINENUT,PER LB,29.99,
6912,BULK,ROASTED UNSALTED CASHEW PIECES,PER LB,9.99,
75663,BULK,BLUEBERRIES WILD OG,PER LB,26.99,
76358,BULK,CACAO NIBS RAW OG,PER LB,14.29,
65975,BULK,PURE MILK CHOCOLATE PRETZELS,PER LB,5.39,
6799,BULK,VANILLA EXTRACT,PER LB,18.49,
75201,BULK,FRUIT CHERRIES OG,PER LB,20.99,
6568,BULK,RASPBERRY YOGURT PRETZEL,PER LB,7.89,
6765,BULK,VINEGAR BALSALMIC,PER LB,2.69,
6647,BULK,MIXED NUTS IN THE SHELL,PER LB,6.99,
6648,BULK,LICORICE,PER LB,18.99,
65945,BULK,SESAME STICKS,PER LB,3.69,
41215,BULK,CHOC FRUIT AND NUT TRAIL MIX,PER LB,4.99,
65955,BULK,GREEK YOGURT PRETZELS,PER LB,4.99,
6604,BULK,BRAZIL NUTS,PER LB,12.99,
5310,BULK,FRUIT DATES DEGLET NOOR,PER LB,4.99,
6669,BULK,MESQUITE SMOKED TEXAS PECANS,PER LB,23.99,
75867,BULK,SEED POPPY,PER LB,13.29,
6603,BULK,ALMONDS TAMARI,PER LB,9.99,
